x,y,vx,vy,Paddle.y
35,390,-15,-15,270
35,390,15,-15,270
50,375,15,-15,270
65,360,15,-15,270
80,345,15,-15,270
95,330,15,-15,270
110,315,15,-15,270
125,300,15,-15,270
140,285,15,-15,270
155,270,15,-15,270
170,255,15,-15,270
185,240,15,-15,270
200,225,15,-15,270
215,210,15,-15,270
230,195,15,-15,270
245,180,15,-15,270
260,165,15,-15,270
275,150,15,-15,270
290,135,15,-15,270
305,120,15,-15,270
320,105,15,-15,270
335,90,15,-15,271
350,75,15,-15,273
365,60,15,-15,278
380,45,15,-15,287
380,45,15,15,306
395,60,15,15,340
410,75,15,15,361
425,90,15,15,374
440,105,15,15,375
455,120,15,15,375
470,135,15,15,375
485,150,15,15,375
500,165,15,15,375
515,180,15,15,375
530,195,15,15,375
545,210,15,15,375
560,225,15,15,375
575,240,15,15,375
590,255,15,15,375
605,270,15,15,375
620,285,15,15,375
635,300,15,15,375
650,315,15,15,375
665,330,15,15,375
680,345,15,15,383
695,360,15,15,391
710,375,15,15,396
725,390,15,15,399
740,405,15,15,411
755,420,15,15,422
770,435,15,15,429
785,450,15,15,441
800,465,15,15,453
815,480,15,15,459
830,495,15,15,461
845,510,15,15,461
860,525,15,15,461
875,540,15,15,461
890,555,15,15,461
890,555,15,-15,461
905,540,15,-15,461
920,525,15,-15,461
935,510,15,-15,461
950,495,15,-15,461
965,480,15,-15,455
980,465,15,-15,438
995,450,15,-15,419
1010,435,15,-15,364
1025,420,15,-15,344
1040,405,15,-15,339
1055,390,15,-15,338
1070,375,15,-15,338
1085,360,15,-15,338
1100,345,15,-15,338
1115,330,15,-15,338
1130,315,15,-15,338
1145,300,15,-15,338
1160,285,15,-15,338
1160,285,-15,-15,338
1145,270,-15,-15,337
1130,255,-15,-15,336
1115,240,-15,-15,334
1100,225,-15,-15,331
1085,210,-15,-15,328
1070,195,-15,-15,323
1055,180,-15,-15,321
1040,165,-15,-15,319
1025,150,-15,-15,319
1010,135,-15,-15,319
995,120,-15,-15,318
980,105,-15,-15,318
965,90,-15,-15,318
950,75,-15,-15,318
935,60,-15,-15,318
920,45,-15,-15,318
920,45,-15,15,318
905,60,-15,15,318
890,75,-15,15,318
875,90,-15,15,318
860,105,-15,15,318
845,120,-15,15,318
830,135,-15,15,318
815,150,-15,15,318
800,165,-15,15,318
785,180,-15,15,318
770,195,-15,15,318
755,210,-15,15,318
740,225,-15,15,318
725,240,-15,15,322
710,255,-15,15,326
695,270,-15,15,329
680,285,-15,15,330
665,300,-15,15,331
650,315,-15,15,333
635,330,-15,15,335
620,345,-15,15,337
605,360,-15,15,343
590,375,-15,15,350
575,390,-15,15,354
560,405,-15,15,356
545,420,-15,15,357
530,435,-15,15,357
515,450,-15,15,357
500,465,-15,15,357
485,480,-15,15,361
470,495,-15,15,368
455,510,-15,15,372
440,525,-15,15,375
425,540,-15,15,378
410,555,-15,15,381
410,555,-15,-15,387
395,540,-15,-15,390
380,525,-15,-15,391
365,510,-15,-15,392
350,495,-15,-15,392
335,480,-15,-15,392
320,465,-15,-15,392
305,450,-15,-15,392
290,435,-15,-15,392
275,420,-15,-15,392
260,405,-15,-15,392
245,390,-15,-15,392
230,375,-15,-15,392
215,360,-15,-15,392
200,345,-15,-15,392
185,330,-15,-15,392
170,315,-15,-15,392
155,300,-15,-15,392
140,285,-15,-15,392
125,270,-15,-15,392
110,255,-15,-15,392
95,240,-15,-15,392
80,225,-15,-15,392
65,210,-15,-15,392
50,195,-15,-15,392
35,180,-15,-15,392
35,180,15,-15,392
50,165,15,-15,392
65,150,15,-15,392
80,135,15,-15,392
95,120,15,-15,392
110,105,15,-15,392
125,90,15,-15,392
140,75,15,-15,392
155,60,15,-15,392
170,45,15,-15,392
170,45,15,15,392
185,60,15,15,392
200,75,15,15,392
215,90,15,15,392
230,105,15,15,392
245,120,15,15,392
260,135,15,15,392
275,150,15,15,392
290,165,15,15,392
305,180,15,15,392
320,195,15,15,392
335,210,15,15,391
350,225,15,15,391
365,240,15,15,391
380,255,15,15,391
395,270,15,15,391
410,285,15,15,391
425,300,15,15,391
440,315,15,15,391
455,330,15,15,392
470,345,15,15,393
485,360,15,15,393
500,375,15,15,396
515,390,15,15,398
530,405,15,15,401
545,420,15,15,404
560,435,15,15,408
575,450,15,15,411
590,465,15,15,412
605,480,15,15,412
620,495,15,15,412
635,510,15,15,412
650,525,15,15,411
665,540,15,15,409
680,555,15,15,406
680,555,15,-15,403
695,540,15,-15,402
710,525,15,-15,400
725,510,15,-15,399
740,495,15,-15,387
755,480,15,-15,372
770,465,15,-15,364
785,450,15,-15,360
800,435,15,-15,349
815,420,15,-15,336
830,405,15,-15,329
845,390,15,-15,324
860,375,15,-15,320
875,360,15,-15,312
890,345,15,-15,306
905,330,15,-15,300
920,315,15,-15,294
935,300,15,-15,281
950,285,15,-15,264
965,270,15,-15,256
980,255,15,-15,253
995,240,15,-15,251
1010,225,15,-15,251
1025,210,15,-15,251
1040,195,15,-15,251
1055,180,15,-15,251
1070,165,15,-15,251
1085,150,15,-15,251
1100,135,15,-15,251
1115,120,15,-15,251
1130,105,15,-15,251
1145,90,15,-15,251
1160,75,15,-15,246
1175,60,15,-15,242
1190,45,15,-15,241
1190,45,15,15,236
1205,60,15,15,210
1220,75,15,15,193
1220,75,-15,15,190
1220,75,15,15,188
1220,75,-15,15,188
1220,75,15,15,188
1220,75,-15,15,188
1220,75,15,15,188
1220,75,-15,15,188
1220,75,15,15,188
1220,75,-15,15,188
1220,75,15,15,188
1220,75,-15,15,188
1220,75,15,15,188
1220,75,-15,15,188
1220,75,15,15,188
1220,75,-15,15,188
1220,75,15,15,188
1220,75,-15,15,185
1220,75,15,15,178
1220,75,-15,15,166
1220,75,15,15,159
1220,75,-15,15,156
1220,75,15,15,150
1220,75,-15,15,143
1220,75,15,15,130
1220,75,-15,15,96
1220,75,15,15,79
1220,75,-15,15,74
1220,75,15,15,73
1220,75,-15,15,73
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,71
1220,75,-15,15,71
1220,75,15,15,78
1220,75,-15,15,103
1220,75,15,15,116
1220,75,-15,15,158
1220,75,15,15,182
1235,90,15,15,212
1250,105,15,15,238
1265,120,15,15,244
1280,135,15,15,278
1295,150,15,15,290
1310,165,15,15,294
1325,180,15,15,296
1340,195,15,15,297
1340,195,-15,15,297
1340,195,15,15,297
1340,195,-15,15,297
1340,195,15,15,297
1340,195,-15,15,297
1340,195,15,15,297
1340,195,-15,15,297
1340,195,15,15,297
1340,195,-15,15,297
1340,195,15,15,297
1340,195,-15,15,297
1340,195,15,15,297
1340,195,-15,15,310
1325,210,-15,15,331
1310,225,-15,15,371
1295,240,-15,15,417
1280,255,-15,15,443
1265,270,-15,15,475
1250,285,-15,15,483
1235,300,-15,15,488
1220,315,-15,15,491
1205,330,-15,15,492
1190,345,-15,15,496
1175,360,-15,15,500
1160,375,-15,15,501
1145,390,-15,15,501
1130,405,-15,15,501
1115,420,-15,15,501
1100,435,-15,15,501
1085,450,-15,15,501
1070,465,-15,15,501
1055,480,-15,15,501
1040,495,-15,15,501
1025,510,-15,15,501
1010,525,-15,15,501
995,540,-15,15,501
980,555,-15,15,501
980,555,-15,-15,501
965,540,-15,-15,501
950,525,-15,-15,501
935,510,-15,-15,501
920,495,-15,-15,501
905,480,-15,-15,501
890,465,-15,-15,501
875,450,-15,-15,501
860,435,-15,-15,501
845,420,-15,-15,501
830,405,-15,-15,501
815,390,-15,-15,501
800,375,-15,-15,501
785,360,-15,-15,501
770,345,-15,-15,501
755,330,-15,-15,501
740,315,-15,-15,501
725,300,-15,-15,498
710,285,-15,-15,490
695,270,-15,-15,477
680,255,-15,-15,467
665,240,-15,-15,447
650,225,-15,-15,422
635,210,-15,-15,395
620,195,-15,-15,384
605,180,-15,-15,376
590,165,-15,-15,366
575,150,-15,-15,351
560,135,-15,-15,348
545,120,-15,-15,347
530,105,-15,-15,344
515,90,-15,-15,340
500,75,-15,-15,338
485,60,-15,-15,334
470,45,-15,-15,328
470,45,-15,15,319
455,60,-15,15,318
440,75,-15,15,317
425,90,-15,15,317
410,105,-15,15,316
395,120,-15,15,316
380,135,-15,15,316
365,150,-15,15,316
350,165,-15,15,316
335,180,-15,15,316
320,195,-15,15,316
305,210,-15,15,316
290,225,-15,15,316
275,240,-15,15,316
260,255,-15,15,316
245,270,-15,15,316
230,285,-15,15,316
215,300,-15,15,316
200,315,-15,15,316
185,330,-15,15,316
170,345,-15,15,316
155,360,-15,15,316
140,375,-15,15,316
125,390,-15,15,316
110,405,-15,15,316
95,420,-15,15,316
80,435,-15,15,316
65,450,-15,15,316
50,465,-15,15,316
35,480,-15,15,316
35,480,15,15,316
50,495,15,15,316
65,510,15,15,316
80,525,15,15,316
95,540,15,15,316
110,555,15,15,316
110,555,15,-15,316
125,540,15,-15,316
140,525,15,-15,316
155,510,15,-15,312
170,495,15,-15,300
185,480,15,-15,286
200,465,15,-15,274
215,450,15,-15,248
230,435,15,-15,233
245,420,15,-15,222
260,405,15,-15,204
275,390,15,-15,192
290,375,15,-15,187
305,360,15,-15,183
320,345,15,-15,180
335,330,15,-15,179
350,315,15,-15,179
365,300,15,-15,176
380,285,15,-15,172
395,270,15,-15,170
410,255,15,-15,169
425,240,15,-15,167
440,225,15,-15,166
455,210,15,-15,166
470,195,15,-15,166
485,180,15,-15,166
500,165,15,-15,166
515,150,15,-15,166
530,135,15,-15,166
545,120,15,-15,166
560,105,15,-15,166
575,90,15,-15,166
590,75,15,-15,166
605,60,15,-15,166
620,45,15,-15,166
620,45,15,15,166
635,60,15,15,166
650,75,15,15,166
665,90,15,15,166
680,105,15,15,166
695,120,15,15,166
710,135,15,15,166
725,150,15,15,166
740,165,15,15,166
755,180,15,15,170
770,195,15,15,180
785,210,15,15,253
800,225,15,15,296
815,240,15,15,345
830,255,15,15,378
845,270,15,15,406
860,285,15,15,433
875,300,15,15,464
890,315,15,15,473
905,330,15,15,477
920,345,15,15,481
935,360,15,15,481
950,375,15,15,481
965,390,15,15,481
980,405,15,15,481
995,420,15,15,481
1010,435,15,15,481
1025,450,15,15,481
1040,465,15,15,481
1055,480,15,15,481
1070,495,15,15,469
1085,510,15,15,456
1100,525,15,15,432
1115,540,15,15,419
1130,555,15,15,415
1130,555,15,-15,413
1145,540,15,-15,413
1160,525,15,-15,413
1160,525,-15,-15,413
1145,510,-15,-15,413
1130,495,-15,-15,413
1115,480,-15,-15,413
1100,465,-15,-15,413
1085,450,-15,-15,413
1070,435,-15,-15,413
1055,420,-15,-15,413
1040,405,-15,-15,413
1025,390,-15,-15,413
1010,375,-15,-15,413
995,360,-15,-15,413
980,345,-15,-15,413
965,330,-15,-15,413
950,315,-15,-15,413
935,300,-15,-15,413
920,285,-15,-15,413
905,270,-15,-15,413
890,255,-15,-15,413
875,240,-15,-15,413
860,225,-15,-15,413
845,210,-15,-15,413
830,195,-15,-15,414
815,180,-15,-15,414
800,165,-15,-15,414
785,150,-15,-15,414
770,135,-15,-15,414
755,120,-15,-15,414
740,105,-15,-15,414
725,90,-15,-15,414
710,75,-15,-15,416
695,60,-15,-15,421
680,45,-15,-15,427
680,45,-15,15,435
665,60,-15,15,444
650,75,-15,15,452
635,90,-15,15,458
620,105,-15,15,461
605,120,-15,15,465
590,135,-15,15,467
575,150,-15,15,468
560,165,-15,15,468
545,180,-15,15,468
530,195,-15,15,468
515,210,-15,15,468
500,225,-15,15,469
485,240,-15,15,473
470,255,-15,15,477
455,270,-15,15,479
440,285,-15,15,484
425,300,-15,15,488
410,315,-15,15,489
395,330,-15,15,490
380,345,-15,15,490
365,360,-15,15,490
350,375,-15,15,490
335,390,-15,15,490
320,405,-15,15,490
305,420,-15,15,490
290,435,-15,15,490
275,450,-15,15,490
260,465,-15,15,490
245,480,-15,15,490
230,495,-15,15,490
215,510,-15,15,490
200,525,-15,15,490
185,540,-15,15,490
170,555,-15,15,490
170,555,-15,-15,490
155,540,-15,-15,490
140,525,-15,-15,490
125,510,-15,-15,490
110,495,-15,-15,489
95,480,-15,-15,489
80,465,-15,-15,489
65,450,-15,-15,489
50,435,-15,-15,489
35,420,-15,-15,489
35,420,15,-15,489
50,405,15,-15,489
65,390,15,-15,489
80,375,15,-15,489
95,360,15,-15,489
110,345,15,-15,488
125,330,15,-15,488
140,315,15,-15,488
155,300,15,-15,488
170,285,15,-15,487
185,270,15,-15,487
200,255,15,-15,487
215,240,15,-15,486
230,225,15,-15,485
245,210,15,-15,485
260,195,15,-15,482
275,180,15,-15,473
290,165,15,-15,461
305,150,15,-15,456
320,135,15,-15,452
335,120,15,-15,430
350,105,15,-15,412
365,90,15,-15,399
380,75,15,-15,380
395,60,15,-15,366
410,45,15,-15,355
410,45,15,15,317
425,60,15,15,302
440,75,15,15,281
455,90,15,15,265
470,105,15,15,257
485,120,15,15,256
500,135,15,15,256
515,150,15,15,256
530,165,15,15,256
545,180,15,15,256
560,195,15,15,256
575,210,15,15,256
590,225,15,15,256
605,240,15,15,256
620,255,15,15,256
635,270,15,15,256
650,285,15,15,256
665,300,15,15,255
680,315,15,15,255
695,330,15,15,255
710,345,15,15,254
725,360,15,15,252
740,375,15,15,250
755,390,15,15,246
770,405,15,15,244
785,420,15,15,243
800,435,15,15,242
815,450,15,15,241
830,465,15,15,241
845,480,15,15,241
860,495,15,15,241
875,510,15,15,242
890,525,15,15,249
905,540,15,15,263
920,555,15,15,295
920,555,15,-15,329
935,540,15,-15,343
950,525,15,-15,346
965,510,15,-15,346
980,495,15,-15,346
995,480,15,-15,346
1010,465,15,-15,346
1025,450,15,-15,344
1040,435,15,-15,344
1055,420,15,-15,344
1070,405,15,-15,344
1085,390,15,-15,344
1100,375,15,-15,344
1115,360,15,-15,346
1130,345,15,-15,351
1145,330,15,-15,359
1160,315,15,-15,376
1160,315,-15,-15,389
1145,300,-15,-15,391
1130,285,-15,-15,391
1115,270,-15,-15,391
1100,255,-15,-15,391
1085,240,-15,-15,391
1070,225,-15,-15,382
1055,210,-15,-15,372
1040,195,-15,-15,363
1025,180,-15,-15,348
1010,165,-15,-15,332
995,150,-15,-15,293
980,135,-15,-15,271
965,120,-15,-15,266
950,105,-15,-15,266
935,90,-15,-15,266
920,75,-15,-15,266
905,60,-15,-15,266
890,45,-15,-15,265
890,45,-15,15,265
875,60,-15,15,263
860,75,-15,15,256
845,90,-15,15,247
830,105,-15,15,242
815,120,-15,15,236
800,135,-15,15,233
785,150,-15,15,231
770,165,-15,15,227
755,180,-15,15,224
740,195,-15,15,223
725,210,-15,15,223
710,225,-15,15,223
695,240,-15,15,223
680,255,-15,15,223
665,270,-15,15,223
650,285,-15,15,223
635,300,-15,15,223
620,315,-15,15,223
605,330,-15,15,223
590,345,-15,15,223
575,360,-15,15,223
560,375,-15,15,223
545,390,-15,15,223
530,405,-15,15,223
515,420,-15,15,223
500,435,-15,15,223
485,450,-15,15,223
470,465,-15,15,223
455,480,-15,15,223
440,495,-15,15,223
425,510,-15,15,223
410,525,-15,15,223
395,540,-15,15,223
380,555,-15,15,223
380,555,-15,-15,223
365,540,-15,-15,223
350,525,-15,-15,223
335,510,-15,-15,223
320,495,-15,-15,223
305,480,-15,-15,223
290,465,-15,-15,223
275,450,-15,-15,223
260,435,-15,-15,223
245,420,-15,-15,223
230,405,-15,-15,223
215,390,-15,-15,223
200,375,-15,-15,223
185,360,-15,-15,223
170,345,-15,-15,223
155,330,-15,-15,223
140,315,-15,-15,223
125,300,-15,-15,223
110,285,-15,-15,223
95,270,-15,-15,223
80,255,-15,-15,224
65,240,-15,-15,224
50,225,-15,-15,225
35,210,-15,-15,227
35,210,15,-15,228
50,195,15,-15,230
65,180,15,-15,230
80,165,15,-15,231
95,150,15,-15,231
110,135,15,-15,232
125,120,15,-15,233
140,105,15,-15,233
155,90,15,-15,233
170,75,15,-15,233
185,60,15,-15,233
200,45,15,-15,233
200,45,15,15,233
215,60,15,15,233
230,75,15,15,232
245,90,15,15,232
260,105,15,15,231
275,120,15,15,230
290,135,15,15,230
305,150,15,15,229
320,165,15,15,229
335,180,15,15,229
350,195,15,15,234
365,210,15,15,240
380,225,15,15,253
395,240,15,15,279
410,255,15,15,326
425,270,15,15,375
440,285,15,15,386
455,300,15,15,387
470,315,15,15,385
485,330,15,15,382
500,345,15,15,382
515,360,15,15,382
530,375,15,15,382
545,390,15,15,382
560,405,15,15,382
575,420,15,15,382
590,435,15,15,382
605,450,15,15,382
620,465,15,15,382
635,480,15,15,382
650,495,15,15,382
665,510,15,15,382
680,525,15,15,382
695,540,15,15,382
710,555,15,15,382
710,555,15,-15,382
725,540,15,-15,382
740,525,15,-15,382
755,510,15,-15,382
770,495,15,-15,382
785,480,15,-15,377
800,465,15,-15,370
815,450,15,-15,364
830,435,15,-15,353
845,420,15,-15,333
860,405,15,-15,320
875,390,15,-15,300
890,375,15,-15,284
905,360,15,-15,274
920,345,15,-15,260
935,330,15,-15,249
950,315,15,-15,242
965,300,15,-15,231
980,285,15,-15,216
995,270,15,-15,211
1010,255,15,-15,207
1025,240,15,-15,204
1040,225,15,-15,201
1055,210,15,-15,192
1070,195,15,-15,190
1085,180,15,-15,190
1100,165,15,-15,190
1115,150,15,-15,190
1130,135,15,-15,190
1145,120,15,-15,190
1160,105,15,-15,190
1160,105,-15,-15,190
1145,90,-15,-15,190
1130,75,-15,-15,190
1115,60,-15,-15,190
1100,45,-15,-15,188
1100,45,-15,15,186
1085,60,-15,15,184
1070,75,-15,15,183
1055,90,-15,15,182
1040,105,-15,15,182
1025,120,-15,15,181
1010,135,-15,15,180
995,150,-15,15,180
980,165,-15,15,180
965,180,-15,15,180
950,195,-15,15,180
935,210,-15,15,180
920,225,-15,15,180
905,240,-15,15,180
890,255,-15,15,180
875,270,-15,15,180
860,285,-15,15,180
845,300,-15,15,180
830,315,-15,15,180
815,330,-15,15,180
800,345,-15,15,180
785,360,-15,15,180
770,375,-15,15,180
755,390,-15,15,180
740,405,-15,15,180
725,420,-15,15,180
710,435,-15,15,180
695,450,-15,15,180
680,465,-15,15,180
665,480,-15,15,180
650,495,-15,15,180
635,510,-15,15,180
620,525,-15,15,180
605,540,-15,15,180
590,555,-15,15,180
590,555,-15,-15,180
575,540,-15,-15,180
560,525,-15,-15,180
545,510,-15,-15,180
530,495,-15,-15,180
515,480,-15,-15,180
500,465,-15,-15,180
485,450,-15,-15,180
470,435,-15,-15,180
455,420,-15,-15,180
440,405,-15,-15,180
425,390,-15,-15,180
410,375,-15,-15,180
395,360,-15,-15,180
380,345,-15,-15,180
365,330,-15,-15,180
350,315,-15,-15,180
335,300,-15,-15,180
320,285,-15,-15,180
305,270,-15,-15,180
290,255,-15,-15,180
275,240,-15,-15,180
260,225,-15,-15,180
245,210,-15,-15,180
230,195,-15,-15,180
215,180,-15,-15,180
200,165,-15,-15,180
185,150,-15,-15,180
170,135,-15,-15,180
155,120,-15,-15,180
140,105,-15,-15,180
125,90,-15,-15,180
110,75,-15,-15,180
95,60,-15,-15,180
80,45,-15,-15,180
80,45,-15,15,180
65,60,-15,15,180
50,75,-15,15,180
35,90,-15,15,180
35,90,15,15,180
50,105,15,15,180
65,120,15,15,180
80,135,15,15,180
95,150,15,15,180
110,165,15,15,180
125,180,15,15,180
140,195,15,15,180
155,210,15,15,180
170,225,15,15,180
185,240,15,15,180
200,255,15,15,180
215,270,15,15,180
230,285,15,15,180
245,300,15,15,180
260,315,15,15,180
275,330,15,15,180
290,345,15,15,180
305,360,15,15,180
320,375,15,15,180
335,390,15,15,180
350,405,15,15,180
365,420,15,15,180
380,435,15,15,180
395,450,15,15,180
410,465,15,15,180
425,480,15,15,180
440,495,15,15,180
455,510,15,15,180
470,525,15,15,180
485,540,15,15,180
500,555,15,15,180
500,555,15,-15,180
515,540,15,-15,180
530,525,15,-15,187
545,510,15,-15,198
560,495,15,-15,213
575,480,15,-15,235
590,465,15,-15,251
605,450,15,-15,265
620,435,15,-15,282
635,420,15,-15,298
650,405,15,-15,301
665,390,15,-15,305
680,375,15,-15,312
695,360,15,-15,322
710,345,15,-15,325
725,330,15,-15,324
740,315,15,-15,314
755,300,15,-15,304
770,285,15,-15,288
785,270,15,-15,264
800,255,15,-15,228
815,240,15,-15,205
830,225,15,-15,189
845,210,15,-15,170
860,195,15,-15,158
875,180,15,-15,145
890,165,15,-15,132
905,150,15,-15,130
920,135,15,-15,130
935,120,15,-15,130
950,105,15,-15,130
965,90,15,-15,130
980,75,15,-15,131
995,60,15,-15,133
1010,45,15,-15,134
1010,45,15,15,134
1025,60,15,15,135
1040,75,15,15,135
1055,90,15,15,135
1070,105,15,15,135
1085,120,15,15,135
1100,135,15,15,135
1115,150,15,15,135
1130,165,15,15,135
1145,180,15,15,135
1160,195,15,15,135
1160,195,-15,15,135
1145,210,-15,15,135
1130,225,-15,15,135
1115,240,-15,15,134
1100,255,-15,15,134
1085,270,-15,15,134
1070,285,-15,15,134
1055,300,-15,15,135
1040,315,-15,15,186
1025,330,-15,15,267
1010,345,-15,15,324
995,360,-15,15,366
980,375,-15,15,421
965,390,-15,15,443
950,405,-15,15,447
935,420,-15,15,447
920,435,-15,15,447
905,450,-15,15,447
890,465,-15,15,447
875,480,-15,15,447
860,495,-15,15,447
845,510,-15,15,447
830,525,-15,15,447
815,540,-15,15,447
800,555,-15,15,447
800,555,-15,-15,447
785,540,-15,-15,447
770,525,-15,-15,447
755,510,-15,-15,447
740,495,-15,-15,447
725,480,-15,-15,447
710,465,-15,-15,447
695,450,-15,-15,447
680,435,-15,-15,447
665,420,-15,-15,447
650,405,-15,-15,447
635,390,-15,-15,447
620,375,-15,-15,447
605,360,-15,-15,447
590,345,-15,-15,447
575,330,-15,-15,447
560,315,-15,-15,447
545,300,-15,-15,447
530,285,-15,-15,447
515,270,-15,-15,447
500,255,-15,-15,447
485,240,-15,-15,447
470,225,-15,-15,447
455,210,-15,-15,446
440,195,-15,-15,446
425,180,-15,-15,446
410,165,-15,-15,446
395,150,-15,-15,445
380,135,-15,-15,445
365,120,-15,-15,445
350,105,-15,-15,445
335,90,-15,-15,445
320,75,-15,-15,444
305,60,-15,-15,444
290,45,-15,-15,444
290,45,-15,15,436
275,60,-15,15,430
260,75,-15,15,421
245,90,-15,15,405
230,105,-15,15,393
215,120,-15,15,374
200,135,-15,15,363
185,150,-15,15,355
170,165,-15,15,349
155,180,-15,15,337
140,195,-15,15,319
125,210,-15,15,305
110,225,-15,15,289
95,240,-15,15,279
80,255,-15,15,273
65,270,-15,15,265
50,285,-15,15,257
35,300,-15,15,251
35,300,15,15,249
50,315,15,15,247
65,330,15,15,247
80,345,15,15,247
95,360,15,15,247
110,375,15,15,247
125,390,15,15,247
140,405,15,15,247
155,420,15,15,247
170,435,15,15,247
185,450,15,15,247
200,465,15,15,247
215,480,15,15,247
230,495,15,15,247
245,510,15,15,247
260,525,15,15,247
275,540,15,15,247
290,555,15,15,247
290,555,15,-15,247
305,540,15,-15,247
320,525,15,-15,247
335,510,15,-15,247
350,495,15,-15,247
365,480,15,-15,247
380,465,15,-15,247
395,450,15,-15,247
410,435,15,-15,247
425,420,15,-15,247
440,405,15,-15,247
455,390,15,-15,247
470,375,15,-15,247
485,360,15,-15,247
500,345,15,-15,247
515,330,15,-15,243
530,315,15,-15,238
545,300,15,-15,230
560,285,15,-15,216
575,270,15,-15,205
590,255,15,-15,183
605,240,15,-15,174
620,225,15,-15,169
635,210,15,-15,166
650,195,15,-15,162
665,180,15,-15,155
680,165,15,-15,147
695,150,15,-15,143
710,135,15,-15,143
725,120,15,-15,143
740,105,15,-15,142
755,90,15,-15,142
770,75,15,-15,142
785,60,15,-15,142
800,45,15,-15,143
800,45,15,15,148
815,60,15,15,154
830,75,15,15,170
845,90,15,15,189
860,105,15,15,225
875,120,15,15,242
890,135,15,15,249
905,150,15,15,250
920,165,15,15,250
935,180,15,15,250
950,195,15,15,250
965,210,15,15,250
980,225,15,15,250
995,240,15,15,250
1010,255,15,15,250
1025,270,15,15,250
1040,285,15,15,253
1055,300,15,15,264
1070,315,15,15,275
1085,330,15,15,304
1100,345,15,15,320
1115,360,15,15,330
1130,375,15,15,341
1145,390,15,15,347
1160,405,15,15,352
1160,405,-15,15,354
1145,420,-15,15,355
1130,435,-15,15,359
1115,450,-15,15,362
1100,465,-15,15,364
1085,480,-15,15,365
1070,495,-15,15,365
1055,510,-15,15,365
1040,525,-15,15,366
1025,540,-15,15,366
1010,555,-15,15,366
1010,555,-15,-15,366
995,540,-15,-15,366
980,525,-15,-15,366
965,510,-15,-15,366
950,495,-15,-15,366
935,480,-15,-15,366
920,465,-15,-15,366
905,450,-15,-15,366
890,435,-15,-15,366
875,420,-15,-15,366
860,405,-15,-15,366
845,390,-15,-15,366
830,375,-15,-15,366
815,360,-15,-15,366
800,345,-15,-15,366
785,330,-15,-15,366
770,315,-15,-15,366
755,300,-15,-15,366
740,285,-15,-15,366
725,270,-15,-15,366
710,255,-15,-15,366
695,240,-15,-15,366
680,225,-15,-15,366
665,210,-15,-15,366
650,195,-15,-15,366
635,180,-15,-15,365
620,165,-15,-15,365
605,150,-15,-15,365
590,135,-15,-15,365
575,120,-15,-15,365
560,105,-15,-15,365
545,90,-15,-15,365
530,75,-15,-15,364
515,60,-15,-15,361
500,45,-15,-15,358
500,45,-15,15,357
485,60,-15,15,357
470,75,-15,15,357
455,90,-15,15,357
440,105,-15,15,356
425,120,-15,15,356
410,135,-15,15,356
395,150,-15,15,356
380,165,-15,15,356
365,180,-15,15,356
350,195,-15,15,356
335,210,-15,15,356
320,225,-15,15,356
305,240,-15,15,356
290,255,-15,15,356
275,270,-15,15,355
260,285,-15,15,353
245,300,-15,15,350
230,315,-15,15,345
215,330,-15,15,341
200,345,-15,15,335
185,360,-15,15,330
170,375,-15,15,328
155,390,-15,15,328
140,405,-15,15,328
125,420,-15,15,328
110,435,-15,15,328
95,450,-15,15,329
80,465,-15,15,330
65,480,-15,15,331
50,495,-15,15,332
35,510,-15,15,332
35,510,15,15,332
50,525,15,15,333
65,540,15,15,333
80,555,15,15,333
80,555,15,-15,333
95,540,15,-15,333
110,525,15,-15,333
125,510,15,-15,334
140,495,15,-15,334
155,480,15,-15,334
170,465,15,-15,334
185,450,15,-15,335
200,435,15,-15,335
215,420,15,-15,335
230,405,15,-15,335
245,390,15,-15,335
260,375,15,-15,335
275,360,15,-15,335
290,345,15,-15,335
305,330,15,-15,335
320,315,15,-15,335
335,300,15,-15,335
350,285,15,-15,335
365,270,15,-15,335
380,255,15,-15,335
395,240,15,-15,335
410,225,15,-15,334
425,210,15,-15,333
440,195,15,-15,333
455,180,15,-15,333
470,165,15,-15,333
485,150,15,-15,333
500,135,15,-15,335
515,120,15,-15,341
530,105,15,-15,361
545,90,15,-15,411
560,75,15,-15,467
575,60,15,-15,496
590,45,15,-15,500
590,45,15,15,500
605,60,15,15,500
620,75,15,15,500
635,90,15,15,500
650,105,15,15,500
665,120,15,15,500
680,135,15,15,500
695,150,15,15,500
710,165,15,15,500
725,180,15,15,500
740,195,15,15,499
